a02927ffad4e46c09de7d39d901cdcab	RoleType %(roleType)s missing used on %(usedOn)s	EFM.6.07.11	GFM.1.03.11
860ae0a3ac7e4335b7559483b08c41f1	RoleType %(roleType)s definition \%(definition)s\ must match {Sortcode} - {Type} - {Title}	EFM.6.07.12	GFM.1.03.12-14
b7e95e5c3efa47fe993dafade47f3877	ArcroleType %(arcroleType)s does not match authority %(targetNamespaceAuthority)s	EFM.6.07.13	GFM.1.03.15
d83bfca825b44b6d8c951b7a759186f2	ArcroleType %(arcroleType)s is defined in multiple taxonomies	EFM.6.07.14	GFM.1.03.16
1ad7ccc99e9c46b7b4df8413828060eb	ArcroleType %(arcroleType)s definition must be non-empty	EFM.6.07.15	GFM.1.03.17
7a46b3780cf84c7a92a39e82c2db0c2f	Concept %(concept)s is also defined in standard taxonomy schema schema %(standardSchema)s	EFM.6.07.16	GFM.1.03.18
00fef850cf7947f380835ef5b252a7d0	Concept %(concept)s id %(id)s should be $(requiredId)s	EFM.6.07.17	GFM.1.03.19
d5ed4c1d6cfe485c84f51fe4fe78de36	Taxonomy schema %(schema)s element %(concept)s nillable %(nillable)s should be 'true'	EFM.6.07.18	GFM.1.03.20
f7f0767f11f14058a58efac1e712b6f3	Concept %(concept)s is a tuple	EFM.6.07.19	GFM.1.03.21
6d9ef91abfa44084baeba70ef4f60db3	Concept %(concept)s has typedDomainRef %(typedDomainRef)s	EFM.6.07.20	GFM.1.03.22
5863af574dd34c1b87b3c1099659e3a3	Taxonomy schema %(schema)s element %(concept)s is abstract but period type is not duration	EFM.6.07.21	GFM.1.03.23
20507a9b98a444d496f5ffc287bbd321	Concept %(concept)s  is abstract but type is not xbrli:stringItemType	EFM.6.07.22	GFM.1.03.24
55321dbf2feb481fa8fec20763efe43b	Concept %(concept)s must end in Axis to be in xbrldt:dimensionItem substitution group	EFM.6.07.23	GFM.1.03.25
0e3ef0eda03d4644b620acd6993fdedf	Concept %(concept)s must end in Table to be in xbrldt:hypercubeItem substitution group	EFM.6.07.24	GFM.1.03.26
bda86e4842de497c9d49728985bacfd9	Concept %(concept)s has disallowed substitution group %(substitutionGroup)s	EFM.6.07.25	GFM.1.03.27
fb5470b8b8f74e249a2eef5b478ce88a	Concept %(concept)s is a LineItems but not abstract	EFM.6.07.26	GFM.1.03.28
75fc8248320742ecb53b8583b6e3eb10	Concept %(concept)s must end with Domain or Member for type of domainItemType	EFM.6.07.27	GFM.1.03.29
c2b598c783624009ad28cb67b75e7431	Concept %(concept)s is a domainItemType and must be periodType duration	EFM.6.07.28	GFM.1.03.30
578fbc0e5dd34f53bed5923db014e77e	Schema %(element)s has a name length (%(length)s) over 200 bytes long in utf-8, %(name)s.	EFM.6.07.29
de94655c13304dc5a8b453fc3a743537	Schema %(element)s %(attribute)s length (%(length)s) is over 255 bytes long in utf-8 %(roleURI)s	EFM.6.07.30
a3cc6d1beeae440885c3612ba4a9ab00	Schema targetNamespace length (%(length)s) is over 255 bytes long in utf-8 %(targetNamespace)s	EFM.6.07.30
0ab48559bb1d444398d1e70209dfef0b	Ineffective arc %(arc)s in \nlink role %(linkrole)s \narcrole %(arcrole)s \nfrom %(conceptFrom)s \nto %(conceptTo)s \n%(ineffectivity)s	EFM.6.09.03	GFM.1.04.03	SBR.NL.2.3.4.06
e0b220f502c44a1cb8f50477a9f05495	%(element)s is missing an xlink:role	EFM.6.09.04	GFM.1.04.04
c7aa115b71094c92bc3955ac4234e950	Resource %(xlinkLabel)s role %(role)s is not a standard taxonomy role	EFM.6.09.05	GFM.1.04.05	SBR.NL.2.3.10.14
7a5cf9f5f23e4859af3d6926cb4f89e5	Arcrole %(refURI)s arcroleRef %(xlinkHref)s must be a standard taxonomy	EFM.6.09.06	GFM.1.04.06
e0855636043a4398a8d54704468f6bb0	Extended element %(element)s must be the same as %(element2)s	EFM.6.09.07	GFM:1.04.07	SBR.NL.2.3.0.11
d4b9c600765d4c2f957718e9cd2a3d71	Arc from %(xlinkFrom)s to %(xlinkTo)s priority %(priority)s is not an integer	EFM.6.09.09	GFM.1.04.08
d49714f3afb44071a64f39fe878447f0	Arc from %(xlinkFrom)s to %(xlinkTo)s priority %(priority)s must be less than 10	EFM.6.09.09	GFM.1.04.08
535dcc00edc9440b94117ebe1dffb271	A label linkbase is required but was not found	EFM.6.10.01	GFM.1.05.01
ef8ce23a52234e5a867c9e1118e701bc	Concept %(concept)s is missing an %(lang)s standard label.	EFM.6.10.01	GFM.1.05.01
e7d55a98a1b04d0194f3a8b5ccc3fbdb	Concept %(concept)s has duplicated labels for role %(role)s lang %(lang)s.	EFM.6.10.02	GFM.1.5.2	SBR.NL.2.2.1.05
cec6925f337341019fce9977293078d1	Concept %(concept)s is missing an %(lang)s label for role %(role)s.	EFM.6.10.03	GFM.1.5.3
485197f7d7ec414086b3ef68101dc29a	Same labels for concepts %(concept)s and %(concept2)s for %(lang)s standard role: %(text)s.	EFM.6.10.04	GFM.1.05.04
3269d06d4a564c3f813e475234eef183	Concept %(concept)s of a standard taxonomy cannot have a documentation label: %(text)s	EFM.6.10.05	GFM.1.05.05	SBR.NL.2.1.0.08
899cf0552574497da30d6a9050e790ed	Label for concept %(concept)s role %(role)s length %(length)s must be shorter than 511 characters: %(text)s	EFM.6.10.06	GFM.1.05.06
f026aa1c34014ee9b05be4f45031c7cc	Label for concept %(concept)s role %(role)s lang %(lang)s is not trimmed: %(text)s	EFM.6.10.08	GFM.1.05.08
58533bed127a4c73b82a07e8a5f48844	PresentationArc from %(xlinkFrom)s to %(xlinkTo)s must have an order	EFM.6.12.01	GFM.1.06.01	SBR.NL.2.3.4.04
fef5fd010bdd4285b3cf6e521e6a2320	Duplicate presentation relations from concept %(conceptFrom)s for order %(order)s in base set role %(linkrole)s to concept %(conceptTo)s and to concept %(conceptTo2)s	EFM.6.12.02	GFM.1.06.02	SBR.NL.2.3.4.05
7f9bebfa2c82446dbfbf68b49d00f17c	Concept %(concept)s does not participate in an effective presentation relationship	EFM.6.12.03	GFM.1.6.3
ddd26e7f4eea4f44ad5e236f64b1fd6c	Concept %(concept)s missing %(lang)s preferred labels for role %(preferredLabel)s	EFM.6.12.04	GFM.1.06.04
2a8a2bebfbe74c69b4afbadad1bfaef4	Concept %(concept)s has duplicate preferred label %(preferredLabel)s in link role %(linkrole)s	EFM.6.12.05	GFM.1.06.05	SBR.NL.2.3.4.06
4f4d710cae83459f8f8c61397c163fa6	CalculationArc from %(xlinkFrom)s to %(xlinkTo)s must have an order	EFM.6.14.01	GFM.1.07.01
bde90a2b3b584e9c8de3c746eb2b6fc4	CalculationArc from %(xlinkFrom)s to %(xlinkTo)s must have a weight	EFM.6.14.02	GFM.1.07.02
2c93c771afdf491bb08c7ac4cf70f5c6	CalculationArc from %(xlinkFrom)s to %(xlinkTo)s weight %(weight)s must be 1 or -1	EFM.6.14.02	GFM.1.07.02
8e313883480348d18cfef2a9e00f876f	Calculation relationship period types mismatched in base set role %(linkrole)s from %(conceptFrom)s to %(conceptTo)s	EFM.6.14.03	GFM.1.07.03
4c1b5b040a8b4415b550369a71913e2f	Calculation relationships have a directed cycle in base set role %(linkrole)s starting from %(concept)s	EFM.6.14.04	GFM.1.07.04
aefaaf42d834489b8da6d4e91021d954	Used calculation relationship from %(conceptFrom)s to %(conceptTo)s does not participate in an effective presentation relationship	EFM.6.14.05	GFM.1.7.5
eba246b8ce524e0593bd8a1b360acd22	DefinitionArc from %(xlinkFrom)s to %(xlinkTo)s must have an order	EFM.6.16.01	GFM.1.08.01
cc614e3611b34ac6b536d391b6effd6e	Definition relationship from %(conceptFrom)s to %(conceptTo)s in role %(linkrole)s requires domain item target	EFM.6.16.03	GFM.1.08.03
1bc0e3062b4d443b8a6abfeb3907ca2e	Dimension relationships have an undirected cycle in DRS role %(linkrole)s \nstarting from table %(hypercube)s, \naxis %(dimension)s, \npath %(path)s	EFM.6.16.04	GFM.1.08.04
799383b05187485da300a382b2aa9013	Domain-member primary-item relationships have an undirected cycle in DRS role %(linkrole)s \nstarting from %(conceptFrom)s, \npath %(path)s	EFM.6.16.04	GFM.1.08.04
086215ce9d1141c4bc6c2236f7627fcf	Multiple tables (%(hypercubeCount)s) DRS role %(linkrole)s, source %(concept)s, only 1 allowed	EFM.6.16.05	GFM.1.08.05
